delay,freq,condition,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,polygon.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,beep.started,beeeep.started,beeeep.stopped,beep.stopped,response.started,text.started,textbox.started,mouse.started,button.started,response.stopped,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,button.numClicks,button.timesOn,button.timesOff,participant,session,date,expName,psychopyVersion,frameRate,expStart
0.4,1000,exp,23,1,277,4,1501.214026,,1501.206125,1501.214026,1501.313704,1502.213396,1502.213396,1502.533141,space,0.3183409,None,1502.534693,1502.946841,,1503.224944,1503.224963,1503.246112,1503.246112,0.0004523,1503.246112,1506.649859,300,[-0.015],[-0.305],[1],[0],[0],[3.423733000000084],1,[3.4238428000003296],[3.4238483000003725],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,23,2,278,10,1506.663139,,1506.656285,1506.663139,1506.762971,1507.662964,1507.662964,1508.132303,space,0.4551752,None,1508.133899,1508.546302,1508.878632,1508.854948,1508.85497,1508.878632,1508.878632,0.0005368,1508.878632,1512.132019,100,[-0.015],[-0.305],[1],[0],[0],[3.275815800000146],1,[3.2759243000000424],[3.2759297000002334],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,23,3,279,11,1512.145541,,1512.138391,1512.145541,1512.245779,1513.145428,1513.145428,1513.3159,space,0.1530392,None,1513.317472,1514.029073,,1514.306814,1514.306833,1514.327898,1514.327898,0.0004607,1514.327898,1517.047973,400,[-0.015],[-0.305],[1],[0],[0],[2.7399968999998237],1,[2.740107099999932],[2.740112599999975],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,23,4,280,8,1517.061706,,1517.054232,1517.061706,1517.161659,1518.06152,1518.06152,1518.282082,space,0.2110503,None,1518.283721,1518.994531,,1519.231535,1519.231555,1519.244243,1519.244243,0.0005364,1519.244243,1521.431627,500,[-0.015],[-0.305],[1],[0],[0],[2.19870149999997],1,[2.1988392999996904],[2.1988461999999345],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,23,5,281,7,1521.444388,,1521.437976,1521.444388,1521.544385,1522.444618,1522.444618,1523.047004,space,0.5983014,None,1523.048591,1523.460779,,1523.724356,1523.724375,1523.743401,1523.743401,0.000473,1523.743401,1526.963737,280,[-0.015],[-0.305],[1],[0],[0],[3.238119900000129],1,[3.2382151000001613],[3.2382205000003523],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,23,6,282,6,1526.97708,,1526.970124,1526.97708,1527.077024,1527.976881,1527.976881,1545.76069,space,17.7675695,None,1545.762166,1545.874594,1546.190558,1546.171706,1546.171724,1546.190558,1546.190558,0.0005489,1546.190558,1549.277274,100,[-0.04],[-0.3016666666666667],[1],[0],[0],[3.1042898000000605],1,[3.104386500000146],[3.1043918999998823],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,23,7,283,9,1549.291092,,1549.283546,1549.291092,1549.391218,1550.290669,1550.290669,1550.493525,space,0.1980469,None,1550.495091,1550.607525,1550.956651,1550.943517,1550.943539,1550.956651,1550.956651,0.0006295,1550.956651,1553.743524,90,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.7986830999998347],1,[2.7987866999997095],[2.798791899999742],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,23,8,284,0,1553.756843,,1553.749721,1553.756843,1553.856743,1554.757259,1554.757259,1555.009557,space,0.2505077,None,1555.011107,1555.123278,1555.423271,1555.410494,1555.410511,1555.423271,1555.423271,0.0004705,1555.423271,1558.026024,100,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.6142119999999522],1,[2.614316300000155],[2.6143216000000393],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,23,9,285,5,1558.039739,,1558.032318,1558.039739,1558.139796,1559.039455,1559.039455,1559.409243,space,0.3665266,None,1559.410845,1560.122666,1560.438736,1560.415424,1560.415442,1560.438736,1560.438736,0.000455,1560.438736,1562.009365,10,[-0.04],[-0.3016666666666667],[1],[0],[0],[1.592739199999869],1,[1.592852799999946],[1.5928586999998515],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,23,10,286,2,1562.022823,,1562.015718,1562.022823,1562.122406,1563.022314,1563.022314,1563.391982,space,0.3656534,None,1563.393544,1564.105478,,1564.381907,1564.381927,1564.404911,1564.404911,0.000469,1564.404911,1566.641767,330,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.258655699999963],1,[2.2587594999999965],[2.2587650000000394],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,23,11,287,1,1566.655232,,1566.648253,1566.655232,1566.755132,1567.655091,1567.655091,1568.107966,space,0.4368474,None,1568.109658,1568.521619,,1568.808803,1568.808821,1568.820916,1568.820916,0.0004838,1568.820916,1571.424526,444,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.614538799999991],1,[2.614642399999866],[2.6146481999999196],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,24,0,288,5,1571.438024,,1571.430715,1571.438024,1571.537879,1572.437806,1572.437806,1572.457599,space,0.0083252,None,1572.459152,1573.170917,,1573.416542,1573.416561,1573.436872,1573.436872,0.0004744,1573.436872,1575.191513,666,[-0.04],[-0.3016666666666667],[1],[0],[0],[1.7736676999998053],1,[1.7737772000000405],[1.77378329999965],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,24,1,289,1,1575.204339,,1575.19789,1575.204339,1575.304464,1576.204075,1576.204075,1576.356922,space,0.1486189,None,1576.358527,1576.770827,,1577.050598,1577.050617,1577.069611,1577.069611,0.0004472,1577.069611,1580.106489,126,[-0.04],[-0.3016666666666667],[1],[0],[0],[3.0547151000000667],1,[3.054827099999784],[3.054832699999679],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,24,2,290,3,1580.120346,,1580.112746,1580.120346,1580.220355,1581.12014,1581.12014,1581.92362,space,0.7980169,None,1581.92517,1582.03645,1582.352551,1582.332583,1582.332602,1582.352551,1582.352551,0.000556,1582.352551,1584.674155,10,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.3400950000000194],1,[2.340236200000163],[2.3402446000000054],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,24,3,291,4,1584.686196,,1584.681048,1584.686196,1584.786276,1585.686276,1585.686276,1601.887987,space,16.1856834,None,1601.889594,1602.300507,1602.616738,1602.602276,1602.602307,1602.616738,1602.616738,0.000885,1602.616738,1604.136833,100,[-0.04],[-0.3016666666666667],[1],[0],[0],[1.532850900000085],1,[1.53294010000036],[1.5329458999999588],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,24,4,292,7,1604.150408,,1604.143308,1604.150408,1604.250365,1605.150737,1605.150737,1605.33684,space,0.1716737,None,1605.338451,1605.750127,1606.066028,1606.056614,1606.056633,1606.066028,1606.066028,0.000501,1606.066028,1608.136568,10,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.078693999999814],1,[2.0788071000001764],[2.0788127000000713],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,24,5,293,11,1608.150089,,1608.143028,1608.150089,1608.249782,1609.149628,1609.149628,1609.436171,space,0.2802888,None,1609.437738,1610.149769,1610.465495,1610.441458,1610.441475,1610.465495,1610.465495,0.0004765,1610.465495,1614.818639,560,[-0.04],[-0.3016666666666667],[1],[0],[0],[4.37589300000036],1,[4.376011700000163],[4.376017099999899],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,24,6,294,9,1614.832192,,1614.824833,1614.832192,1614.932631,1615.832202,1615.832202,1615.8683,space,0.0222611,None,1615.869914,1615.982089,1616.31466,1616.294472,1616.294492,1616.31466,1616.31466,0.0005511,1616.31466,1620.784776,210,[-0.04],[-0.3016666666666667],[1],[0],[0],[4.488937999999962],1,[4.489037699999699],[4.489043299999594],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,24,7,295,2,1620.798102,,1620.79126,1620.798102,1620.898,1621.798341,1621.798341,1621.834209,space,0.026538,None,1621.835767,1622.547884,1622.863927,1622.851771,1622.85179,1622.863927,1622.863927,0.0005405,1622.863927,1627.534711,440,[-0.04],[-0.3016666666666667],[1],[0],[0],[4.6814666999998735],1,[4.681618700000399],[4.681626000000051],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,24,8,296,10,1627.547222,,1627.541195,1627.547222,1627.647275,1628.547298,1628.547298,1628.584411,space,0.0343133,None,1628.585992,1628.997163,,1629.237701,1629.237719,1629.247349,1629.247349,0.0004809,1629.247349,1631.717097,128,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.4780156000001625],1,[2.4781293000000915],[2.478135199999997],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,24,9,297,6,1631.730134,,1631.723919,1631.730134,1631.830026,1632.729968,1632.729968,1632.899377,space,0.1644942,None,1632.900948,1633.013503,1633.345713,1633.325516,1633.325537,1633.345713,1633.345713,0.0005506,1633.345713,1635.334425,102,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.00741459999972],1,[2.0075793000000886],[2.0075873000000684],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,24,10,298,0,1635.346628,,1635.340819,1635.346628,1635.446332,1636.346071,1636.346071,1636.783445,space,0.4205323,None,1636.784988,1636.895946,1637.211959,1637.190589,1637.190638,1637.211959,1637.211959,0.0005576,1637.211959,1638.865345,30,[-0.04],[-0.3016666666666667],[1],[0],[0],[1.6734606999998505],1,[1.6735491000004004],[1.6735545999999886],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,24,11,299,8,1638.879455,,1638.871546,1638.879455,1638.97913,1639.879048,1639.879048,1640.132589,space,0.2390709,None,1640.13413,1640.845539,,1641.121474,1641.121492,1641.144721,1641.144721,0.0004552,1641.144721,1642.98335,30,[-0.04],[-0.3016666666666667],[1],[0],[0],[1.8604933999999957],1,[1.8606585999996241],[1.8606663999999],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,25,0,300,0,1642.995515,,1642.989814,1642.995515,1643.095675,1643.99544,1643.99544,1644.564823,space,0.5524344,None,1644.566372,1644.678328,1644.994301,1644.972474,1644.972492,1644.994301,1644.994301,0.0005842,1644.994301,1651.514187,361,[-0.04],[-0.3016666666666667],[1],[0],[0],[6.540374700000029],1,[6.540493900000001],[6.540499799999907],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,25,1,301,2,1651.527462,,1651.520867,1651.527462,1651.627872,1652.527357,1652.527357,1652.946822,space,0.4052344,None,1652.948497,1653.660605,,1653.935083,1653.935103,1653.943756,1653.943756,0.0004721,1653.943756,1658.246219,990,[-0.04],[-0.3016666666666667],[1],[0],[0],[4.3098965999997745],1,[4.309995099999924],[4.310000500000115],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,25,2,302,7,1658.259915,,1658.252413,1658.259915,1658.360118,1659.259707,1659.259707,1659.663281,space,0.4011876,None,1659.664849,1660.076695,,1660.346056,1660.346077,1660.359264,1660.359264,0.0005321,1660.359264,1662.496141,120,[-0.04],[-0.3016666666666667],[1],[0],[0],[2.148684199999934],1,[2.1487879000001158],[2.1487932],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,25,3,303,10,1662.509618,,1662.502437,1662.509618,1662.60965,1663.509499,1663.509499,1675.761636,space,12.2472497,None,1675.763173,1676.174493,,1676.450141,1676.45016,1676.473363,1676.473363,0.0004549,1676.473363,1678.661426,120,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[2.2098760999997467],1,[2.2100126999998793],[2.2100202999999965],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,25,4,304,9,1678.674093,,1678.667982,1678.674093,1678.774198,1679.673912,1679.673912,1695.758622,space,16.0723002,None,1695.760241,1695.872061,1696.187701,1696.16669,1696.166709,1696.187701,1696.187701,0.0004873,1696.187701,1698.424169,100,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[2.2563058999999157],1,[2.2564101000002665],[2.256415400000151],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,25,5,305,8,1698.437993,,1698.43066,1698.437993,1698.538022,1699.437909,1699.437909,1699.625141,space,0.1709879,None,1699.626692,1700.337999,,1700.602996,1700.603018,1700.62055,1700.62055,0.0005342,1700.62055,1703.175073,100,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[2.5706293000002916],1,[2.5707830000001195],[2.5707901999999194],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,25,6,306,3,1703.187629,,1703.181405,1703.187629,1703.287566,1704.187648,1704.187648,1704.506623,space,0.3119058,None,1704.508165,1704.620465,1704.936585,1704.91425,1704.914268,1704.936585,1704.936585,0.0004682,1704.936585,1707.757227,120,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[2.841687699999966],1,[2.841804499999853],[2.8418108999999276],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,25,7,307,6,1707.770136,,1707.764103,1707.770136,1707.870283,1708.770316,1708.770316,1709.29013,space,0.5177845,None,1709.291687,1709.403401,1709.719197,1709.696464,1709.696484,1709.719197,1709.719197,0.00057,1709.719197,1716.138864,120,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[6.441056800000297],1,[6.44115789999978],[6.441163299999971],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,25,8,308,5,1716.152572,,1716.145331,1716.152572,1716.252595,1717.152209,1717.152209,2946.629917,space,1229.473158,None,2946.631502,2947.342526,,2947.590239,2947.590259,2947.608316,2947.608316,0.0005149,2947.608316,2950.128637,210,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[2.537159000000429],1,[2.537271000000146],[2.537276400000337],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,25,9,309,11,2950.142019,,2950.134809,2950.142019,2950.242437,2951.142193,2951.142193,2951.212576,space,0.0620629,None,2951.214124,2951.925421,2952.274477,2952.256952,2952.256973,2952.274477,2952.274477,0.0005341,2952.274477,2954.094637,900,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[1.836409999999887],1,[1.83651700000064],[1.8365229000000909],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,25,10,310,4,2954.1082,,2954.100813,2954.1082,2954.208438,2955.10806,2955.10806,2955.177853,space,0.0535608,None,2955.179392,2955.591426,,2955.866837,2955.866856,2955.890584,2955.890584,0.0004608,2955.890584,2957.694758,500,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[1.8267386999996233],1,[1.8268420999993396],[1.8268473999996786],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,25,11,311,1,2957.707705,,2957.700997,2957.707705,2957.807725,2958.707623,2958.707623,2959.143778,space,0.4267751,None,2959.145304,2959.557475,2959.873349,2959.859007,2959.859028,2959.873349,2959.873349,0.0005212,2959.873349,2962.260237,400,[-0.041666666666666664],[-0.26666666666666666],[1],[0],[0],[2.3999073999993925],1,[2.4000505000003614],[2.4000568999999814],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,26,0,312,11,2962.273724,,2962.266727,2962.273724,2962.373801,2963.273651,2963.273651,2963.494169,space,0.2195527,None,2963.495703,2964.206732,2964.506871,2964.496936,2964.496956,2964.506871,2964.506871,0.0005699,2964.506871,2967.261116,800,[-0.02666666666666667],[-0.3],[1],[0],[0],[2.762782700000571],1,[2.762896200000796],[2.7629016999999294],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,26,1,313,4,2967.273572,,2967.267329,2967.273572,2967.373131,2968.273457,2968.273457,2968.942625,space,0.659512,None,2968.944181,2969.356062,,2969.595812,2969.595832,2969.605518,2969.605518,0.0004912,2969.605518,2971.808914,120,[-0.02666666666666667],[-0.3],[1],[0],[0],[2.211849500000426],1,[2.211950199999592],[2.211955699999635],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,26,2,314,9,2971.82278,,2971.815145,2971.82278,2971.922646,2972.822708,2972.822708,2973.108773,space,0.2789478,None,2973.110365,2973.222371,2973.554912,2973.53377,2973.533788,2973.554912,2973.554912,0.0005093,2973.554912,2975.108649,300,[-0.02666666666666667],[-0.3],[1],[0],[0],[1.5736174000003302],1,[1.5737245000000257],[1.5737300000000687],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,26,3,315,8,2975.122194,,2975.114907,2975.122194,2975.222194,2976.122136,2976.122136,2976.375316,space,0.236462,None,2976.376877,2977.088526,2977.388417,2977.379784,2977.379802,2977.388417,2977.388417,0.0006256,2977.388417,2980.108014,400,[-0.02666666666666667],[-0.3],[1],[0],[0],[2.726828199999545],1,[2.726931799999875],[2.726937200000066],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,1000,exp,26,4,316,5,2980.12134,,2980.114615,2980.12134,2980.221406,2981.121541,2981.121541,2981.307187,space,0.1713129,None,2981.308745,2982.021345,2982.337167,2982.320057,2982.320075,2982.337167,2982.337167,0.0017999,2982.337167,2983.557494,400,[-0.02666666666666667],[-0.3],[1],[0],[0],[1.2348689000000377],1,[1.2346966000004613],[1.2347025000008216],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.7,400,unexp,26,5,317,2,2983.571022,,2983.563773,2983.571022,2983.671056,2984.570817,2984.570817,2984.674015,space,0.0994543,None,2984.675587,2985.387362,,2985.672707,2985.672726,2985.686651,2985.686651,0.0017653,2985.686651,2987.441226,300,[-0.02666666666666667],[-0.3],[1],[0],[0],[1.7659941000001709],1,[1.7659143000000768],[1.765920300000289],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,26,6,318,6,2987.453776,,2987.447698,2987.453776,2987.553794,2988.453541,2988.453541,2988.523081,space,None,None,2988.524649,2988.636986,2988.969642,2988.946975,2988.946997,2988.969642,2988.969642,0.0005598,2988.969642,2990.657369,200,[-0.02666666666666667],[-0.3],[1],[0],[0],[1.7090046000002985],1,[1.7091166000000158],[1.7091222999997626],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,400,unexp,26,7,319,1,2990.670089,,2990.664091,2990.670089,2990.770173,2991.670267,2991.670267,2992.039264,space,0.3589943,None,2992.040812,2992.453048,2992.769276,2992.751516,2992.751537,2992.769276,2992.769276,0.0005208,2992.769276,2994.40633,190,[-0.02666666666666667],[-0.3],[1],[0],[0],[1.6534498999999414],1,[1.6535553999992771],[1.65356089999932],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,26,8,320,3,2994.419877,,2994.412934,2994.419877,2994.519575,2995.41938,2995.41938,2995.505458,space,None,None,2995.507029,2995.619526,2995.935226,2995.921689,2995.921712,2995.935226,2995.935226,0.0005442,2995.935226,2997.589154,188,[-0.02666666666666667],[-0.3],[1],[0],[0],[1.6661624999997002],1,[1.6662686999998186],[1.6662743999995655],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,26,9,321,10,2997.602555,,2997.595363,2997.602555,2997.70273,2998.602422,2998.602422,2999.238429,space,0.6253353,None,2999.239963,2999.652152,2999.968197,2999.951647,2999.951675,2999.968197,2999.968197,0.000881,2999.968197,3004.555996,300,[0.095],[-0.315],[1],[0],[0],[4.602497799999583],1,[4.6026214000003165],[4.6026279999996405],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.4,1000,exp,26,10,322,7,3004.568591,,3004.564223,3004.568591,3004.668511,3005.568364,3005.568364,3005.739674,space,0.1626723,None,3005.74155,3006.151369,3006.467323,3006.453763,3006.453783,3006.467323,3006.467323,0.0005206,3006.467323,3007.821084,100,[0.095],[-0.315],[1],[0],[0],[1.366047299999991],1,[1.3661531000007017],[1.3661586000007446],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,400,unexp,26,11,323,0,3007.834792,,3007.827164,3007.834792,3007.935075,3008.834643,3008.834643,3008.937469,space,0.0981479,None,3008.939579,3009.050887,,3009.331156,3009.331176,3009.350369,3009.350369,0.0005307,3009.350369,3011.07223,399,[0.095],[-0.315],[1],[0],[0],[1.7396380000000136],1,[1.739818799999739],[1.7398271000001841],Final,1,2024-11-13_22h22.56.541,binding,2024.1.5,None,2024-11-13 22h25.19.013376 +0530
0.1,1000,exp,0,0,0,6,0.0423603,,0.0348324,0.0423603,0.1095942,1.0093709,1.0428042,4.5375978,space,3.3610659,None,4.5420536,4.642631667,4.9581994,4.9393204,4.9393396,4.9581994,4.9581994,0.0007307,4.9581994,7.5952655,200,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.654424999999719],1,[2.6545493999992686],[2.654555199999777],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,0,1,1,5,7.624586,,7.613944,7.624586,7.7253229,8.6254343,8.6254343,9.0624552,space,0.4309443,None,9.0640981,9.775000367,,10.0363215,10.0363404,10.057672,10.057672,0.0004805,10.057672,11.712138,130,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.6743612000000212],1,[1.6745122000002084],[1.6745203000000402],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,0,2,2,10,11.7250375,,11.718565,11.7250375,11.8248244,12.7246396,12.7246396,13.2109214,space,0.4793373,None,13.2124757,13.62449887,,13.8871225,13.8871421,13.9071014,13.9071014,0.000482,13.9071014,15.3281604,200,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.439761699999508],1,[1.4398866000001362],[1.4398934000000736],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,0,3,3,8,15.3409027,,15.3349309,15.3409027,15.4410176,16.3407395,16.3407395,17.4934748,space,1.1406479,None,17.4950296,18.20713857,,18.4794309,18.4794585,18.4898745,18.4898745,0.0006022,18.4898745,20.460811,123,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.9800020000002405],1,[1.9801137999993443],[1.9801198999994085],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,0,4,4,7,20.4737102,,20.4671968,20.4737102,20.5736705,21.4735536,21.4735536,21.6259805,space,0.1416939,None,21.6275634,22.04007697,,22.3041484,22.3041682,22.3227916,22.3227916,0.0004732,22.3227916,25.359731,250,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[3.054298000000017],1,[3.054409299999861],[3.0544154999997772],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,0,5,5,9,25.3729139,,25.3661431,25.3729139,25.4730534,26.3729238,26.3729238,27.0755798,space,0.6964675,None,27.0771432,27.18936107,27.5219965,27.502108,27.5021302,27.5219965,27.5219965,0.0005512,27.5219965,30.2760072,270,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.7725852000003215],1,[2.7726996999999756],[2.772706400000061],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,400,unexp,0,6,6,1,30.2893329,,30.2823077,30.2893329,30.3889851,31.2889216,31.2889216,36.9918648,space,5.6980707,None,36.9934091,37.40478637,37.7373044,37.713903,37.7139218,37.7373044,37.7373044,0.0005274,37.7373044,39.874303,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[2.1589788000001136],1,[2.159082799999851],[2.159088899999915],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.4,1000,exp,0,7,7,4,39.8877325,,39.8807766,39.8877325,39.98777,40.8875921,40.8875921,41.1236536,space,0.2283512,None,41.1252044,41.53752467,,41.819288,41.8193064,41.8368322,41.8368322,0.0005145,41.8368322,43.2083671,200,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.3878609000003053],1,[1.3879569999999148],[1.387963099999979],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.1,1000,exp,0,8,8,3,43.220565,,43.2146678,43.220565,43.3206324,44.2204036,44.2204036,44.4409345,space,0.210425,None,44.4425468,44.55375407,44.8537271,44.8439038,44.8439219,44.8537271,44.8537271,0.0004677,44.8537271,46.7238823,100,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.8787858999994569],1,[1.8789008000003378],[1.87890680000055],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
0.7,1000,exp,0,9,9,11,46.7369474,,46.7303955,46.7369474,46.8370306,47.7367321,47.7367321,47.9228002,space,0.171195,None,47.9244094,48.63655977,48.9364997,48.9258766,48.9258942,48.9364997,48.9364997,0.0004968,48.9364997,50.4891346,140,[0.03166666666666667],[-0.2833333333333333],[1],[0],[0],[1.562049900000602],1,[1.5621491000001697],[1.5621553000000858],Final,1,2024-11-13_23h33.53.011,binding,2024.1.5,None,2024-11-13 23h35.29.930194 +0530
